id_secundario,nombre_secundario,id_canonico,nombre_canonico,norm_name,sexo,nocs,part_secundario,part_canonico
266832,Brett Mcclure,106143,Brett McClure,brett mcclure,male,223,1,8
266833,Brett Mcclure,106143,Brett McClure,brett mcclure,male,223,1,8
327289,Guard Young,106144,Guard Young,guard young,male,223,1,7
327290,Guard Young,106144,Guard Young,guard young,male,223,1,7
327291,Guard Young,106144,Guard Young,guard young,male,223,1,7
327292,Guard Young,106144,Guard Young,guard young,male,223,1,7
327293,Guard Young,106144,Guard Young,guard young,male,223,1,7
327294,Guard Young,106144,Guard Young,guard young,male,223,1,7
287387,Dan Potra,106146,Dan Potra,dan potra,male,175,1,8
287388,Dan Potra,106146,Dan Potra,dan potra,male,175,1,8
287389,Dan Potra,106146,Dan Potra,dan potra,male,175,1,8
287390,Dan Potra,106146,Dan Potra,dan potra,male,175,1,8
287391,Dan Potra,106146,Dan Potra,dan potra,male,175,1,8
287392,Dan Potra,106146,Dan Potra,dan potra,male,175,1,8
287393,Dan Potra,106146,Dan Potra,dan potra,male,175,1,8
311294,Teng Haibin,106148,Teng Haibin,teng haibin,male,43,1,7
311295,Teng Haibin,106148,Teng Haibin,teng haibin,male,43,1,7
311296,Teng Haibin,106148,Teng Haibin,teng haibin,male,43,1,7
311297,Teng Haibin,106148,Teng Haibin,teng haibin,male,43,1,7
311298,Teng Haibin,106148,Teng Haibin,teng haibin,male,43,1,7
311299,Teng Haibin,106148,Teng Haibin,teng haibin,male,43,1,7
326126,Xiao Qin,106149,Xiao Qin,xiao qin,male,43,1,13
326127,Xiao Qin,106149,Xiao Qin,xiao qin,male,43,1,13
326128,Xiao Qin,106149,Xiao Qin,xiao qin,male,43,1,13
326129,Xiao Qin,106149,Xiao Qin,xiao qin,male,43,1,13
326130,Xiao Qin,106149,Xiao Qin,xiao qin,male,43,1,13
326131,Xiao Qin,106149,Xiao Qin,xiao qin,male,43,1,13
326132,Xiao Qin,106149,Xiao Qin,xiao qin,male,43,1,13
326133,Xiao Qin,106149,Xiao Qin,xiao qin,male,43,1,13
326134,Xiao Qin,106149,Xiao Qin,xiao qin,male,43,1,13
326135,Xiao Qin,106149,Xiao Qin,xiao qin,male,43,1,13
326136,Xiao Qin,106149,Xiao Qin,xiao qin,male,43,1,13
326137,Xiao Qin,106149,Xiao Qin,xiao qin,male,43,1,13
197528,Yevhen Bohonosiuk,106150,Yevhen Bohonosiuk,yevhen bohonosiuk,male,219,1,6
197529,Yevhen Bohonosiuk,106150,Yevhen Bohonosiuk,yevhen bohonosiuk,male,219,1,6
197530,Yevhen Bohonosiuk,106150,Yevhen Bohonosiuk,yevhen bohonosiuk,male,219,1,6
197531,Yevhen Bohonosiuk,106150,Yevhen Bohonosiuk,yevhen bohonosiuk,male,219,1,6
197532,Yevhen Bohonosiuk,106150,Yevhen Bohonosiuk,yevhen bohonosiuk,male,219,1,6
253543,Vadym Kuvakin,106151,Vadym Kuvakin,vadym kuvakin,male,219,1,7
253544,Vadym Kuvakin,106151,Vadym Kuvakin,vadym kuvakin,male,219,1,7
253545,Vadym Kuvakin,106151,Vadym Kuvakin,vadym kuvakin,male,219,1,7
253546,Vadym Kuvakin,106151,Vadym Kuvakin,vadym kuvakin,male,219,1,7
253547,Vadym Kuvakin,106151,Vadym Kuvakin,vadym kuvakin,male,219,1,7
253548,Vadym Kuvakin,106151,Vadym Kuvakin,vadym kuvakin,male,219,1,7
274107,Andriy Mykhailychenko,106152,Andriy Mykhailychenko,andriy mykhailychenko,male,219,1,7
274108,Andriy Mykhailychenko,106152,Andriy Mykhailychenko,andriy mykhailychenko,male,219,1,7
274109,Andriy Mykhailychenko,106152,Andriy Mykhailychenko,andriy mykhailychenko,male,219,1,7
274110,Andriy Mykhailychenko,106152,Andriy Mykhailychenko,andriy mykhailychenko,male,219,1,7
274111,Andriy Mykhailychenko,106152,Andriy Mykhailychenko,andriy mykhailychenko,male,219,1,7
274112,Andriy Mykhailychenko,106152,Andriy Mykhailychenko,andriy mykhailychenko,male,219,1,7
214775,Maksim Devyatovsky,106153,Maksim Devyatovsky,maksim devyatovsky,male,177,1,15
214776,Maksim Devyatovsky,106153,Maksim Devyatovsky,maksim devyatovsky,male,177,1,15
214777,Maksim Devyatovsky,106153,Maksim Devyatovsky,maksim devyatovsky,male,177,1,15
214778,Maksim Devyatovsky,106153,Maksim Devyatovsky,maksim devyatovsky,male,177,1,15
214779,Maksim Devyatovsky,106153,Maksim Devyatovsky,maksim devyatovsky,male,177,1,15
214780,Maksim Devyatovsky,106153,Maksim Devyatovsky,maksim devyatovsky,male,177,1,15
214781,Maksim Devyatovsky,106153,Maksim Devyatovsky,maksim devyatovsky,male,177,1,15
214782,Maksim Devyatovsky,106153,Maksim Devyatovsky,maksim devyatovsky,male,177,1,15
214783,Maksim Devyatovsky,106153,Maksim Devyatovsky,maksim devyatovsky,male,177,1,15
214784,Maksim Devyatovsky,106153,Maksim Devyatovsky,maksim devyatovsky,male,177,1,15
214785,Maksim Devyatovsky,106153,Maksim Devyatovsky,maksim devyatovsky,male,177,1,15
214786,Maksim Devyatovsky,106153,Maksim Devyatovsky,maksim devyatovsky,male,177,1,15
214787,Maksim Devyatovsky,106153,Maksim Devyatovsky,maksim devyatovsky,male,177,1,15
214788,Maksim Devyatovsky,106153,Maksim Devyatovsky,maksim devyatovsky,male,177,1,15
229192,Anton Golotsutskov,106154,Anton Golotsutskov,anton golotsutskov,male,177,1,14
229193,Anton Golotsutskov,106154,Anton Golotsutskov,anton golotsutskov,male,177,1,14
229194,Anton Golotsutskov,106154,Anton Golotsutskov,anton golotsutskov,male,177,1,14
229195,Anton Golotsutskov,106154,Anton Golotsutskov,anton golotsutskov,male,177,1,14
229196,Anton Golotsutskov,106154,Anton Golotsutskov,anton golotsutskov,male,177,1,14
229197,Anton Golotsutskov,106154,Anton Golotsutskov,anton golotsutskov,male,177,1,14
229198,Anton Golotsutskov,106154,Anton Golotsutskov,anton golotsutskov,male,177,1,14
229199,Anton Golotsutskov,106154,Anton Golotsutskov,anton golotsutskov,male,177,1,14
229200,Anton Golotsutskov,106154,Anton Golotsutskov,anton golotsutskov,male,177,1,14
229201,Anton Golotsutskov,106154,Anton Golotsutskov,anton golotsutskov,male,177,1,14
229202,Anton Golotsutskov,106154,Anton Golotsutskov,anton golotsutskov,male,177,1,14
229203,Anton Golotsutskov,106154,Anton Golotsutskov,anton golotsutskov,male,177,1,14
229204,Anton Golotsutskov,106154,Anton Golotsutskov,anton golotsutskov,male,177,1,14
230679,Georgy Grebenkov,106155,Georgy Grebenkov,georgy grebenkov,male,177,1,8
230680,Georgy Grebenkov,106155,Georgy Grebenkov,georgy grebenkov,male,177,1,8
230681,Georgy Grebenkov,106155,Georgy Grebenkov,georgy grebenkov,male,177,1,8
230682,Georgy Grebenkov,106155,Georgy Grebenkov,georgy grebenkov,male,177,1,8
230683,Georgy Grebenkov,106155,Georgy Grebenkov,georgy grebenkov,male,177,1,8
230684,Georgy Grebenkov,106155,Georgy Grebenkov,georgy grebenkov,male,177,1,8
230685,Georgy Grebenkov,106155,Georgy Grebenkov,georgy grebenkov,male,177,1,8
295860,Aleksandr Safoshkin,106156,Aleksandr Safoshkin,aleksandr safoshkin,male,177,1,4
295861,Aleksandr Safoshkin,106156,Aleksandr Safoshkin,aleksandr safoshkin,male,177,1,4
295862,Aleksandr Safoshkin,106156,Aleksandr Safoshkin,aleksandr safoshkin,male,177,1,4
248109,Kim Dae-eun,106157,Kim Dae-Eun,kim dae-eun,male,113,1,15
248110,Kim Dae-eun,106157,Kim Dae-Eun,kim dae-eun,male,113,1,15
248111,Kim Dae-eun,106157,Kim Dae-Eun,kim dae-eun,male,113,1,15
248112,Kim Dae-eun,106157,Kim Dae-Eun,kim dae-eun,male,113,1,15
248113,Kim Dae-eun,106157,Kim Dae-Eun,kim dae-eun,male,113,1,15
248114,Kim Dae-eun,106157,Kim Dae-Eun,kim dae-eun,male,113,1,15
248115,Kim Dae-eun,106157,Kim Dae-Eun,kim dae-eun,male,113,1,15
248116,Kim Dae-eun,106157,Kim Dae-Eun,kim dae-eun,male,113,1,15
248117,Kim Dae-eun,106157,Kim Dae-Eun,kim dae-eun,male,113,1,15
248118,Kim Dae-eun,106157,Kim Dae-Eun,kim dae-eun,male,113,1,15
248119,Kim Dae-eun,106157,Kim Dae-Eun,kim dae-eun,male,113,1,15
248120,Kim Dae-eun,106157,Kim Dae-Eun,kim dae-eun,male,113,1,15
248121,Kim Dae-eun,106157,Kim Dae-Eun,kim dae-eun,male,113,1,15
248122,Kim Dae-eun,106157,Kim Dae-Eun,kim dae-eun,male,113,1,15
248454,Kim Seung-il,106158,Kim Seung-Il,kim seung-il,male,113,1,19
248455,Kim Seung-il,106158,Kim Seung-Il,kim seung-il,male,113,1,19
248456,Kim Seung-il,106158,Kim Seung-Il,kim seung-il,male,113,1,19
248457,Kim Seung-il,106158,Kim Seung-Il,kim seung-il,male,113,1,19
248458,Kim Seung-il,106158,Kim Seung-Il,kim seung-il,male,113,1,19
248459,Kim Seung-il,106158,Kim Seung-Il,kim seung-il,male,113,1,19
248460,Kim Seung-il,106158,Kim Seung-Il,kim seung-il,male,113,1,19
248461,Kim Seung-il,106158,Kim Seung-Il,kim seung-il,male,113,1,19
248462,Kim Seung-il,106158,Kim Seung-Il,kim seung-il,male,113,1,19
248463,Kim Seung-il,106158,Kim Seung-Il,kim seung-il,male,113,1,19
248464,Kim Seung-il,106158,Kim Seung-Il,kim seung-il,male,113,1,19
248465,Kim Seung-il,106158,Kim Seung-Il,kim seung-il,male,113,1,19
248466,Kim Seung-il,106158,Kim Seung-Il,kim seung-il,male,113,1,19
248467,Kim Seung-il,106158,Kim Seung-Il,kim seung-il,male,113,1,19
248468,Kim Seung-il,106158,Kim Seung-Il,kim seung-il,male,113,1,19
248469,Kim Seung-il,106158,Kim Seung-Il,kim seung-il,male,113,1,19
248470,Kim Seung-il,106158,Kim Seung-Il,kim seung-il,male,113,1,19
248471,Kim Seung-il,106158,Kim Seung-Il,kim seung-il,male,113,1,19
256576,Lee Seon-seong,106159,Lee Seon-Seong,lee seon-seong,male,113,1,6
256577,Lee Seon-seong,106159,Lee Seon-Seong,lee seon-seong,male,113,1,6
256578,Lee Seon-seong,106159,Lee Seon-Seong,lee seon-seong,male,113,1,6
256579,Lee Seon-seong,106159,Lee Seon-Seong,lee seon-seong,male,113,1,6
256580,Lee Seon-seong,106159,Lee Seon-Seong,lee seon-seong,male,113,1,6
326594,Yang Tae-yeong,106160,Yang Tae-Yeong,yang tae-yeong,male,113,1,16
326595,Yang Tae-yeong,106160,Yang Tae-Yeong,yang tae-yeong,male,113,1,16
326596,Yang Tae-yeong,106160,Yang Tae-Yeong,yang tae-yeong,male,113,1,16
326597,Yang Tae-yeong,106160,Yang Tae-Yeong,yang tae-yeong,male,113,1,16
326598,Yang Tae-yeong,106160,Yang Tae-Yeong,yang tae-yeong,male,113,1,16
326599,Yang Tae-yeong,106160,Yang Tae-Yeong,yang tae-yeong,male,113,1,16
326600,Yang Tae-yeong,106160,Yang Tae-Yeong,yang tae-yeong,male,113,1,16
326601,Yang Tae-yeong,106160,Yang Tae-Yeong,yang tae-yeong,male,113,1,16
326602,Yang Tae-yeong,106160,Yang Tae-Yeong,yang tae-yeong,male,113,1,16
326603,Yang Tae-yeong,106160,Yang Tae-Yeong,yang tae-yeong,male,113,1,16
326604,Yang Tae-yeong,106160,Yang Tae-Yeong,yang tae-yeong,male,113,1,16
326605,Yang Tae-yeong,106160,Yang Tae-Yeong,yang tae-yeong,male,113,1,16
326606,Yang Tae-yeong,106160,Yang Tae-Yeong,yang tae-yeong,male,113,1,16
326607,Yang Tae-yeong,106160,Yang Tae-Yeong,yang tae-yeong,male,113,1,16
326608,Yang Tae-yeong,106160,Yang Tae-Yeong,yang tae-yeong,male,113,1,16
187407,Thomas Andergassen,106161,Thomas Andergassen,thomas andergassen,male,"113,83",2,11
187408,Thomas Andergassen,106161,Thomas Andergassen,thomas andergassen,male,"113,83",2,11
187409,Thomas Andergassen,106161,Thomas Andergassen,thomas andergassen,male,"113,83",2,11
187410,Thomas Andergassen,106161,Thomas Andergassen,thomas andergassen,male,"113,83",2,11
187411,Thomas Andergassen,106161,Thomas Andergassen,thomas andergassen,male,"113,83",2,11
187412,Thomas Andergassen,106161,Thomas Andergassen,thomas andergassen,male,"21,83",2,11
187413,Thomas Andergassen,106161,Thomas Andergassen,thomas andergassen,male,"21,83",2,11
187414,Thomas Andergassen,106161,Thomas Andergassen,thomas andergassen,male,"110,83",2,11
187415,Thomas Andergassen,106161,Thomas Andergassen,thomas andergassen,male,"150,83",2,11
220991,Matthias Fahrig,106162,Matthias Fahrig,matthias fahrig,male,83,1,6
220992,Matthias Fahrig,106162,Matthias Fahrig,matthias fahrig,male,83,1,6
220993,Matthias Fahrig,106162,Matthias Fahrig,matthias fahrig,male,83,1,6
220994,Matthias Fahrig,106162,Matthias Fahrig,matthias fahrig,male,83,1,6
220995,Matthias Fahrig,106162,Matthias Fahrig,matthias fahrig,male,83,1,6
244630,Robert Juckel,106164,Robert Juckel,robert juckel,male,83,1,13
244631,Robert Juckel,106164,Robert Juckel,robert juckel,male,83,1,13
244632,Robert Juckel,106164,Robert Juckel,robert juckel,male,83,1,13
244633,Robert Juckel,106164,Robert Juckel,robert juckel,male,83,1,13
244634,Robert Juckel,106164,Robert Juckel,robert juckel,male,83,1,13
244635,Robert Juckel,106164,Robert Juckel,robert juckel,male,83,1,13
244636,Robert Juckel,106164,Robert Juckel,robert juckel,male,83,1,13
244637,Robert Juckel,106164,Robert Juckel,robert juckel,male,83,1,13
244638,Robert Juckel,106164,Robert Juckel,robert juckel,male,83,1,13
244639,Robert Juckel,106164,Robert Juckel,robert juckel,male,83,1,13
244640,Robert Juckel,106164,Robert Juckel,robert juckel,male,83,1,13
244641,Robert Juckel,106164,Robert Juckel,robert juckel,male,83,1,13
253704,Sven Kwiatkowski,106165,Sven Kwiatkowski,sven kwiatkowski,male,83,1,8
253705,Sven Kwiatkowski,106165,Sven Kwiatkowski,sven kwiatkowski,male,83,1,8
253706,Sven Kwiatkowski,106165,Sven Kwiatkowski,sven kwiatkowski,male,83,1,8
253707,Sven Kwiatkowski,106165,Sven Kwiatkowski,sven kwiatkowski,male,83,1,8
253708,Sven Kwiatkowski,106165,Sven Kwiatkowski,sven kwiatkowski,male,83,1,8
253709,Sven Kwiatkowski,106165,Sven Kwiatkowski,sven kwiatkowski,male,83,1,8
253710,Sven Kwiatkowski,106165,Sven Kwiatkowski,sven kwiatkowski,male,83,1,8
272774,Johan Mounard,106168,Johan Mounard,johan mounard,male,73,1,7
272775,Johan Mounard,106168,Johan Mounard,johan mounard,male,73,1,7
272776,Johan Mounard,106168,Johan Mounard,johan mounard,male,73,1,7
272777,Johan Mounard,106168,Johan Mounard,johan mounard,male,73,1,7
272778,Johan Mounard,106168,Johan Mounard,johan mounard,male,73,1,7
272779,Johan Mounard,106168,Johan Mounard,johan mounard,male,73,1,7
229078,Grant Golding,106171,Grant Golding,grant golding,male,38,1,14
229079,Grant Golding,106171,Grant Golding,grant golding,male,38,1,14
229080,Grant Golding,106171,Grant Golding,grant golding,male,38,1,14
229081,Grant Golding,106171,Grant Golding,grant golding,male,38,1,14
229082,Grant Golding,106171,Grant Golding,grant golding,male,38,1,14
229083,Grant Golding,106171,Grant Golding,grant golding,male,38,1,14
229084,Grant Golding,106171,Grant Golding,grant golding,male,38,1,14
229085,Grant Golding,106171,Grant Golding,grant golding,male,38,1,14
229086,Grant Golding,106171,Grant Golding,grant golding,male,38,1,14
229087,Grant Golding,106171,Grant Golding,grant golding,male,38,1,14
229088,Grant Golding,106171,Grant Golding,grant golding,male,38,1,14
229089,Grant Golding,106171,Grant Golding,grant golding,male,38,1,14
229090,Grant Golding,106171,Grant Golding,grant golding,male,38,1,14
240214,Ken Ikeda,106172,Ken Ikeda,ken ikeda,male,38,1,5
240215,Ken Ikeda,106172,Ken Ikeda,ken ikeda,male,38,1,5
240216,Ken Ikeda,106172,Ken Ikeda,ken ikeda,male,38,1,5
240217,Ken Ikeda,106172,Ken Ikeda,ken ikeda,male,38,1,5
247999,David Kikuchi,106173,David Kikuchi,david kikuchi,male,38,1,13
248000,David Kikuchi,106173,David Kikuchi,david kikuchi,male,38,1,13
248001,David Kikuchi,106173,David Kikuchi,david kikuchi,male,38,1,13
248002,David Kikuchi,106173,David Kikuchi,david kikuchi,male,38,1,13
248003,David Kikuchi,106173,David Kikuchi,david kikuchi,male,38,1,13
248004,David Kikuchi,106173,David Kikuchi,david kikuchi,male,38,1,13
248005,David Kikuchi,106173,David Kikuchi,david kikuchi,male,38,1,13
248006,David Kikuchi,106173,David Kikuchi,david kikuchi,male,38,1,13
248007,David Kikuchi,106173,David Kikuchi,david kikuchi,male,38,1,13
248008,David Kikuchi,106173,David Kikuchi,david kikuchi,male,38,1,13
248009,David Kikuchi,106173,David Kikuchi,david kikuchi,male,38,1,13
248010,David Kikuchi,106173,David Kikuchi,david kikuchi,male,38,1,13
188157,Matteo Angioletti,106174,Matteo Angioletti,matteo angioletti,male,"104,14",2,17
188158,Matteo Angioletti,106174,Matteo Angioletti,matteo angioletti,male,"104,73",2,17
188159,Matteo Angioletti,106174,Matteo Angioletti,matteo angioletti,male,"104,73",2,17
188160,Matteo Angioletti,106174,Matteo Angioletti,matteo angioletti,male,"104,94",2,17
188161,Matteo Angioletti,106174,Matteo Angioletti,matteo angioletti,male,"104,38",2,17
188162,Matteo Angioletti,106174,Matteo Angioletti,matteo angioletti,male,"104,188",2,17
188163,Matteo Angioletti,106174,Matteo Angioletti,matteo angioletti,male,"104,173",2,17
188164,Matteo Angioletti,106174,Matteo Angioletti,matteo angioletti,male,"104,60",2,17
188165,Matteo Angioletti,106174,Matteo Angioletti,matteo angioletti,male,104,2,17
188166,Matteo Angioletti,106174,Matteo Angioletti,matteo angioletti,male,"104,73",2,17
188167,Matteo Angioletti,106174,Matteo Angioletti,matteo angioletti,male,"104,155",2,17
188168,Matteo Angioletti,106174,Matteo Angioletti,matteo angioletti,male,"104,200",2,17
188169,Matteo Angioletti,106174,Matteo Angioletti,matteo angioletti,male,"104,16",2,17
188170,Matteo Angioletti,106174,Matteo Angioletti,matteo angioletti,male,"104,16",2,17
188171,Matteo Angioletti,106174,Matteo Angioletti,matteo angioletti,male,"104,235",2,17
271863,Matteo Morandi,106175,Matteo Morandi,matteo morandi,male,104,1,22
271864,Matteo Morandi,106175,Matteo Morandi,matteo morandi,male,104,1,22
271865,Matteo Morandi,106175,Matteo Morandi,matteo morandi,male,104,1,22
271866,Matteo Morandi,106175,Matteo Morandi,matteo morandi,male,104,1,22
271867,Matteo Morandi,106175,Matteo Morandi,matteo morandi,male,104,1,22
271868,Matteo Morandi,106175,Matteo Morandi,matteo morandi,male,104,1,22
271869,Matteo Morandi,106175,Matteo Morandi,matteo morandi,male,104,1,22
271870,Matteo Morandi,106175,Matteo Morandi,matteo morandi,male,104,1,22
271871,Matteo Morandi,106175,Matteo Morandi,matteo morandi,male,104,1,22
271872,Matteo Morandi,106175,Matteo Morandi,matteo morandi,male,104,1,22
271873,Matteo Morandi,106175,Matteo Morandi,matteo morandi,male,104,1,22
271874,Matteo Morandi,106175,Matteo Morandi,matteo morandi,male,104,1,22
271875,Matteo Morandi,106175,Matteo Morandi,matteo morandi,male,104,1,22
271876,Matteo Morandi,106175,Matteo Morandi,matteo morandi,male,104,1,22
271877,Matteo Morandi,106175,Matteo Morandi,matteo morandi,male,104,1,22
271878,Matteo Morandi,106175,Matteo Morandi,matteo morandi,male,104,1,22
271879,Matteo Morandi,106175,Matteo Morandi,matteo morandi,male,104,1,22
271880,Matteo Morandi,106175,Matteo Morandi,matteo morandi,male,104,1,22
271881,Matteo Morandi,106175,Matteo Morandi,matteo morandi,male,104,1,22
271882,Matteo Morandi,106175,Matteo Morandi,matteo morandi,male,104,1,22
271883,Matteo Morandi,106175,Matteo Morandi,matteo morandi,male,104,1,22
287594,Enrico Pozzo,106176,Enrico Pozzo,enrico pozzo,male,104,1,22
287595,Enrico Pozzo,106176,Enrico Pozzo,enrico pozzo,male,104,1,22
287596,Enrico Pozzo,106176,Enrico Pozzo,enrico pozzo,male,104,1,22
287597,Enrico Pozzo,106176,Enrico Pozzo,enrico pozzo,male,104,1,22
287598,Enrico Pozzo,106176,Enrico Pozzo,enrico pozzo,male,104,1,22
287599,Enrico Pozzo,106176,Enrico Pozzo,enrico pozzo,male,104,1,22
287600,Enrico Pozzo,106176,Enrico Pozzo,enrico pozzo,male,104,1,22
287601,Enrico Pozzo,106176,Enrico Pozzo,enrico pozzo,male,104,1,22
287602,Enrico Pozzo,106176,Enrico Pozzo,enrico pozzo,male,104,1,22
287603,Enrico Pozzo,106176,Enrico Pozzo,enrico pozzo,male,104,1,22
287604,Enrico Pozzo,106176,Enrico Pozzo,enrico pozzo,male,104,1,22
287605,Enrico Pozzo,106176,Enrico Pozzo,enrico pozzo,male,104,1,22
287606,Enrico Pozzo,106176,Enrico Pozzo,enrico pozzo,male,104,1,22
287607,Enrico Pozzo,106176,Enrico Pozzo,enrico pozzo,male,104,1,22
287608,Enrico Pozzo,106176,Enrico Pozzo,enrico pozzo,male,104,1,22
287609,Enrico Pozzo,106176,Enrico Pozzo,enrico pozzo,male,104,1,22
287610,Enrico Pozzo,106176,Enrico Pozzo,enrico pozzo,male,104,1,22
287611,Enrico Pozzo,106176,Enrico Pozzo,enrico pozzo,male,104,1,22
287612,Enrico Pozzo,106176,Enrico Pozzo,enrico pozzo,male,104,1,22
287613,Enrico Pozzo,106176,Enrico Pozzo,enrico pozzo,male,104,1,22
287614,Enrico Pozzo,106176,Enrico Pozzo,enrico pozzo,male,104,1,22
292871,Mosiah Rodrigues,106178,Mosiah Rodrigues,mosiah rodrigues,male,31,1,7
292872,Mosiah Rodrigues,106178,Mosiah Rodrigues,mosiah rodrigues,male,31,1,7
292873,Mosiah Rodrigues,106178,Mosiah Rodrigues,mosiah rodrigues,male,31,1,7
292874,Mosiah Rodrigues,106178,Mosiah Rodrigues,mosiah rodrigues,male,31,1,7
292875,Mosiah Rodrigues,106178,Mosiah Rodrigues,mosiah rodrigues,male,31,1,7
292876,Mosiah Rodrigues,106178,Mosiah Rodrigues,mosiah rodrigues,male,31,1,7
326519,Filip Yanev,106179,Filip Yanev,filip yanev,male,34,1,7
326520,Filip Yanev,106179,Filip Yanev,filip yanev,male,34,1,7
326521,Filip Yanev,106179,Filip Yanev,filip yanev,male,34,1,7
326522,Filip Yanev,106179,Filip Yanev,filip yanev,male,34,1,7
326523,Filip Yanev,106179,Filip Yanev,filip yanev,male,34,1,7
326524,Filip Yanev,106179,Filip Yanev,filip yanev,male,34,1,7
264033,Vlasis Maras,106182,Vlasis Maras,vlasis maras,male,85,1,13
264034,Vlasis Maras,106182,Vlasis Maras,vlasis maras,male,85,1,13
264035,Vlasis Maras,106182,Vlasis Maras,vlasis maras,male,85,1,13
