origen,destino_canonico,accion,clasificacion,evidencia
333199,58239,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29144, edición=22, evento=494, NOC=14, medalla=."
333200,58240,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29144, edición=22, evento=495, NOC=14, medalla=."
333201,58241,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29144, edición=24, evento=488, NOC=14, medalla=."
333202,58242,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29144, edición=24, evento=489, NOC=14, medalla=."
333203,58243,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29144, edición=24, evento=490, NOC=14, medalla=."
333204,58244,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29144, edición=24, evento=491, NOC=14, medalla=."
333205,58245,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29144, edición=24, evento=492, NOC=14, medalla=."
333206,58246,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29144, edición=24, evento=493, NOC=14, medalla=."
333207,58247,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29144, edición=24, evento=494, NOC=14, medalla=."
333208,58248,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29144, edición=24, evento=495, NOC=14, medalla=."
347050,58249,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29145, edición=24, evento=488, NOC=14, medalla=."
347051,58250,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29145, edición=24, evento=489, NOC=14, medalla=."
347052,58251,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29145, edición=24, evento=490, NOC=14, medalla=."
347053,58252,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29145, edición=24, evento=491, NOC=14, medalla=."
347054,58253,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29145, edición=24, evento=492, NOC=14, medalla=."
347055,58254,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29145, edición=24, evento=493, NOC=14, medalla=."
347056,58255,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29145, edición=24, evento=494, NOC=14, medalla=."
347057,58256,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29145, edición=24, evento=495, NOC=14, medalla=."
347188,58257,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29146, edición=30, evento=488, NOC=14, medalla=."
347189,58258,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29146, edición=30, evento=490, NOC=14, medalla=."
347190,58259,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29146, edición=30, evento=491, NOC=14, medalla=."
347191,58260,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29146, edición=30, evento=492, NOC=14, medalla=."
347192,58261,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29146, edición=30, evento=493, NOC=14, medalla=."
347193,58262,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29146, edición=30, evento=494, NOC=14, medalla=."
347194,58263,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29146, edición=30, evento=495, NOC=14, medalla=."
348025,58264,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29147, edición=26, evento=488, NOC=14, medalla=."
348026,58265,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29147, edición=26, evento=490, NOC=14, medalla=."
348027,58266,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29147, edición=26, evento=491, NOC=14, medalla=."
348028,58267,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29147, edición=26, evento=492, NOC=14, medalla=."
348029,58268,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29147, edición=26, evento=493, NOC=14, medalla=."
348030,58269,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29147, edición=26, evento=494, NOC=14, medalla=."
348031,58270,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29147, edición=26, evento=495, NOC=14, medalla=."
350444,58271,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29148, edición=28, evento=488, NOC=14, medalla=."
350445,58272,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29148, edición=28, evento=490, NOC=14, medalla=."
350446,58273,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29148, edición=28, evento=491, NOC=14, medalla=."
350447,58274,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29148, edición=28, evento=492, NOC=14, medalla=."
350448,58275,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29148, edición=28, evento=493, NOC=14, medalla=."
350449,58276,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29148, edición=28, evento=494, NOC=14, medalla=."
350450,58277,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29148, edición=28, evento=495, NOC=14, medalla=."
359767,58278,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29149, edición=22, evento=488, NOC=14, medalla=."
359768,58279,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29149, edición=22, evento=490, NOC=14, medalla=."
359769,58280,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29149, edición=22, evento=491, NOC=14, medalla=."
359770,58281,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29149, edición=22, evento=492, NOC=14, medalla=."
359771,58282,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29149, edición=22, evento=493, NOC=14, medalla=."
359772,58283,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29149, edición=22, evento=494, NOC=14, medalla=."
359773,58284,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29149, edición=22, evento=495, NOC=14, medalla=."
359774,58285,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29149, edición=24, evento=488, NOC=14, medalla=."
359775,58286,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29149, edición=24, evento=489, NOC=14, medalla=."
359776,58287,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29149, edición=24, evento=490, NOC=14, medalla=."
359777,58288,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29149, edición=24, evento=491, NOC=14, medalla=."
359778,58289,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29149, edición=24, evento=492, NOC=14, medalla=."
359779,58290,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29149, edición=24, evento=493, NOC=14, medalla=."
359780,58291,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29149, edición=24, evento=494, NOC=14, medalla=."
359781,58292,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29149, edición=24, evento=495, NOC=14, medalla=."
366170,58293,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29150, edición=38, evento=488, NOC=14, medalla=."
366171,58294,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29150, edición=38, evento=490, NOC=14, medalla=."
366172,58295,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29150, edición=38, evento=491, NOC=14, medalla=."
366173,58296,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29150, edición=38, evento=492, NOC=14, medalla=."
366174,58297,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29150, edición=38, evento=493, NOC=14, medalla=."
366175,58298,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29150, edición=38, evento=494, NOC=14, medalla=."
366176,58299,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29150, edición=38, evento=495, NOC=14, medalla=."
366177,58300,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29150, edición=41, evento=488, NOC=14, medalla=."
366178,58301,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29150, edición=41, evento=490, NOC=14, medalla=."
366179,58302,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29150, edición=41, evento=491, NOC=14, medalla=."
366180,58303,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29150, edición=41, evento=492, NOC=14, medalla=."
366181,58304,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29150, edición=41, evento=493, NOC=14, medalla=."
366182,58305,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29150, edición=41, evento=494, NOC=14, medalla=."
366183,58306,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29150, edición=41, evento=495, NOC=14, medalla=."
369289,58307,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29151, edición=34, evento=488, NOC=14, medalla=."
369290,58308,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29151, edición=34, evento=490, NOC=14, medalla=."
369291,58309,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29151, edición=34, evento=491, NOC=14, medalla=."
369292,58310,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29151, edición=34, evento=492, NOC=14, medalla=."
369293,58311,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29151, edición=34, evento=493, NOC=14, medalla=."
369294,58312,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29151, edición=34, evento=494, NOC=14, medalla=."
369295,58313,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29151, edición=34, evento=495, NOC=14, medalla=."
390670,58322,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29153, edición=20, evento=488, NOC=14, medalla=."
390671,58323,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29153, edición=20, evento=489, NOC=14, medalla=."
390672,58324,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29153, edición=20, evento=490, NOC=14, medalla=."
390673,58325,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29153, edición=20, evento=491, NOC=14, medalla=."
390674,58326,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29153, edición=20, evento=492, NOC=14, medalla=."
390675,58327,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29153, edición=20, evento=493, NOC=14, medalla=."
390676,58328,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29153, edición=20, evento=494, NOC=14, medalla=."
390677,58329,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29153, edición=20, evento=495, NOC=14, medalla=."
408110,58330,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29154, edición=41, evento=488, NOC=14, medalla=."
408111,58331,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29154, edición=41, evento=490, NOC=14, medalla=."
408112,58332,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29154, edición=41, evento=491, NOC=14, medalla=."
408113,58333,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29154, edición=41, evento=492, NOC=14, medalla=."
408114,58334,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29154, edición=41, evento=493, NOC=14, medalla=."
408115,58335,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29154, edición=41, evento=494, NOC=14, medalla=."
408116,58336,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29154, edición=41, evento=495, NOC=14, medalla=."
687225,58337,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29155, edición=20, evento=488, NOC=14, medalla=."
448689,58345,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29156, edición=28, evento=488, NOC=14, medalla=."
448690,58346,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29156, edición=28, evento=490, NOC=14, medalla=."
448691,58347,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29156, edición=28, evento=491, NOC=14, medalla=."
448692,58348,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29156, edición=28, evento=492, NOC=14, medalla=."
448693,58349,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29156, edición=28, evento=493, NOC=14, medalla=."
448694,58350,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29156, edición=28, evento=494, NOC=14, medalla=."
448695,58351,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29156, edición=28, evento=495, NOC=14, medalla=."
448696,58352,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29156, edición=30, evento=488, NOC=14, medalla=."
448697,58353,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29156, edición=30, evento=490, NOC=14, medalla=."
448698,58354,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29156, edición=30, evento=491, NOC=14, medalla=."
448699,58355,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29156, edición=30, evento=492, NOC=14, medalla=."
448700,58356,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29156, edición=30, evento=493, NOC=14, medalla=."
448701,58357,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29156, edición=30, evento=494, NOC=14, medalla=."
448702,58358,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29156, edición=30, evento=495, NOC=14, medalla=."
453135,58359,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29157, edición=24, evento=488, NOC=14, medalla=."
453136,58360,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29157, edición=24, evento=489, NOC=14, medalla=."
453137,58361,FUSIONAR_PARTICIPACION,FINAL_SAFE_PARTICIPATION,"Clave lógica idéntica después del alias/reasignación: atleta=29157, edición=24, evento=490, NOC=14, medalla=."
