id_evento_a,id_evento_b,nombre_a,nombre_b,deporte,disciplina,contexto,confianza,clasificacion
908,909,"Volleyball, Women (Olympic)","Volleyball, Men (Olympic)",Volleyball,Volleyball,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2785,2811,Men Team,Women Team,Volleyball,Volleyball,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
972,974,Glíma,"Glíma, Men (Olympic (non-medal))",Glíma,Glíma,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1225,1311,"15 kilometres, Women (Olympic)","15 kilometres, Men (Olympic)",Biathlon,Biathlon,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1227,1271,"4 × 7.5 kilometres Relay, Women (Olympic)","4 × 5 kilometres Relay, Women (Olympic)",Biathlon,Biathlon,misma disciplina; jaccard=0.80; overlap=1,media,REVIEW_ALIAS
1227,1275,"4 × 7.5 kilometres Relay, Women (Olympic)","4 × 7.5 kilometres Relay, Men (Olympic)",Biathlon,Biathlon,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1238,1254,"10 kilometres Pursuit, Women (Olympic)","5/10 kilometres Pursuit, Women (Olympic)",Biathlon,Biathlon,misma disciplina; jaccard=0.75; overlap=0,media,REVIEW_ALIAS
1238,1304,"10 kilometres Pursuit, Women (Olympic)","10/15 kilometres Pursuit, Men (Olympic)",Biathlon,Biathlon,misma disciplina; jaccard=0.75; overlap=0,media,REVIEW_ALIAS
1238,1448,"10 kilometres Pursuit, Women (Olympic)","10/10 kilometres Pursuit, Men (Olympic)",Biathlon,Biathlon,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1254,1448,"5/10 kilometres Pursuit, Women (Olympic)","10/10 kilometres Pursuit, Men (Olympic)",Biathlon,Biathlon,misma disciplina; jaccard=0.75; overlap=0,media,REVIEW_ALIAS
1262,1431,"Sprint, Women (Olympic)","Sprint, Men (Olympic)",Biathlon,Biathlon,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1264,1303,"30 kilometres, Women (Olympic)","30 kilometres, Men (Olympic)",Biathlon,Biathlon,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1271,1275,"4 × 5 kilometres Relay, Women (Olympic)","4 × 7.5 kilometres Relay, Men (Olympic)",Biathlon,Biathlon,misma disciplina; jaccard=0.80; overlap=0,media,REVIEW_ALIAS
1302,1522,"10 kilometres, Men (Olympic)","10 kilometres, Women (Olympic)",Biathlon,Biathlon,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1304,1448,"10/15 kilometres Pursuit, Men (Olympic)","10/10 kilometres Pursuit, Men (Olympic)",Biathlon,Biathlon,misma disciplina; jaccard=0.75; overlap=0,media,REVIEW_ALIAS
1335,1669,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed (Olympic)","2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Biathlon,Biathlon,misma disciplina; jaccard=0.78; overlap=0,media,REVIEW_ALIAS
1669,1785,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)","6 and 7.5 kilometres Single Relay, Mixed Youth (YOG)",Biathlon,Biathlon,misma disciplina; jaccard=0.80; overlap=30,media,REVIEW_ALIAS
1686,1848,"10 kilometres Pursuit, Boys (YOG)","10 kilometres, Boys (YOG)",Biathlon,Biathlon,misma disciplina; jaccard=0.80; overlap=0,media,REVIEW_ALIAS
2126,2209,Biathlon Men's 4 x 7.5 kilometres Relay,Biathlon Women's 3 x 7.5 kilometres Relay,Biathlon,Biathlon,misma disciplina; jaccard=0.78; overlap=0,media,REVIEW_ALIAS
2126,2210,Biathlon Men's 4 x 7.5 kilometres Relay,Biathlon Women's 4 x 7.5 kilometres Relay,Biathlon,Biathlon,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2209,2210,Biathlon Women's 3 x 7.5 kilometres Relay,Biathlon Women's 4 x 7.5 kilometres Relay,Biathlon,Biathlon,misma disciplina; jaccard=0.78; overlap=0,media,REVIEW_ALIAS
1222,1272,"Singles, Women (Olympic)","Singles, Men (Olympic)",Skating,Figure Skating,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2025,2168,Figure Skating Men's Singles,Figure Skating Women's Singles,Skating,Figure Skating,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1217,1299,"Singles, Women (Olympic)","Singles, Men (Olympic)",Luge,Luge,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1941,2360,Luge Women's Singles,Luge Men's Singles,Luge,Luge,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1245,1246,"500 metres, Women (Olympic)","500 metres, Women (Olympic (non-medal))",Skating,Short Track Speed Skating,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1245,1286,"500 metres, Women (Olympic)","500 metres, Men (Olympic (non-medal))",Skating,Short Track Speed Skating,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1245,1324,"500 metres, Women (Olympic)","500 metres, Men (Olympic)",Skating,Short Track Speed Skating,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1246,1286,"500 metres, Women (Olympic (non-medal))","500 metres, Men (Olympic (non-medal))",Skating,Short Track Speed Skating,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1246,1324,"500 metres, Women (Olympic (non-medal))","500 metres, Men (Olympic)",Skating,Short Track Speed Skating,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1247,1250,"1,000 metres, Women (Olympic (non-medal))","1,000 metres, Women (Olympic)",Skating,Short Track Speed Skating,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1247,1287,"1,000 metres, Women (Olympic (non-medal))","1,000 metres, Men (Olympic (non-medal))",Skating,Short Track Speed Skating,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1247,1325,"1,000 metres, Women (Olympic (non-medal))","1,000 metres, Men (Olympic)",Skating,Short Track Speed Skating,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1248,1270,"1,500 metres, Women (Olympic (non-medal))","1,500 metres, Women (Olympic)",Skating,Short Track Speed Skating,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1248,1288,"1,500 metres, Women (Olympic (non-medal))","1,500 metres, Men (Olympic (non-medal))",Skating,Short Track Speed Skating,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1248,1339,"1,500 metres, Women (Olympic (non-medal))","1,500 metres, Men (Olympic)",Skating,Short Track Speed Skating,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1249,1290,"3,000 m, Women (Olympic (non-medal))","3,000 m, Men (Olympic (non-medal))",Skating,Short Track Speed Skating,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1250,1287,"1,000 metres, Women (Olympic)","1,000 metres, Men (Olympic (non-medal))",Skating,Short Track Speed Skating,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1250,1325,"1,000 metres, Women (Olympic)","1,000 metres, Men (Olympic)",Skating,Short Track Speed Skating,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1270,1288,"1,500 metres, Women (Olympic)","1,500 metres, Men (Olympic (non-medal))",Skating,Short Track Speed Skating,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1270,1339,"1,500 metres, Women (Olympic)","1,500 metres, Men (Olympic)",Skating,Short Track Speed Skating,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1286,1324,"500 metres, Men (Olympic (non-medal))","500 metres, Men (Olympic)",Skating,Short Track Speed Skating,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1287,1325,"1,000 metres, Men (Olympic (non-medal))","1,000 metres, Men (Olympic)",Skating,Short Track Speed Skating,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1288,1339,"1,500 metres, Men (Olympic (non-medal))","1,500 metres, Men (Olympic)",Skating,Short Track Speed Skating,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2335,2392,"Short Track Speed Skating Men's 5,000 metres Relay","Short Track Speed Skating Women's 3,000 metres Relay",Skating,Short Track Speed Skating,misma disciplina; jaccard=0.80; overlap=0,media,REVIEW_ALIAS
2394,2406,Short Track Speed Skating Men's 500 metres,"Short Track Speed Skating Men's 1,500 metres",Skating,Short Track Speed Skating,misma disciplina; jaccard=0.88; overlap=63,media,REVIEW_ALIAS
2394,2516,Short Track Speed Skating Men's 500 metres,Short Track Speed Skating Women's 500 metres,Skating,Short Track Speed Skating,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2394,2534,Short Track Speed Skating Men's 500 metres,"Short Track Speed Skating Women's 1,500 metres",Skating,Short Track Speed Skating,misma disciplina; jaccard=0.88; overlap=0,media,REVIEW_ALIAS
2405,2406,"Short Track Speed Skating Men's 1,000 metres","Short Track Speed Skating Men's 1,500 metres",Skating,Short Track Speed Skating,misma disciplina; jaccard=0.78; overlap=79,media,REVIEW_ALIAS
2405,2523,"Short Track Speed Skating Men's 1,000 metres","Short Track Speed Skating Women's 1,000 metres",Skating,Short Track Speed Skating,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2405,2534,"Short Track Speed Skating Men's 1,000 metres","Short Track Speed Skating Women's 1,500 metres",Skating,Short Track Speed Skating,misma disciplina; jaccard=0.78; overlap=0,media,REVIEW_ALIAS
2406,2516,"Short Track Speed Skating Men's 1,500 metres",Short Track Speed Skating Women's 500 metres,Skating,Short Track Speed Skating,misma disciplina; jaccard=0.88; overlap=0,media,REVIEW_ALIAS
2406,2523,"Short Track Speed Skating Men's 1,500 metres","Short Track Speed Skating Women's 1,000 metres",Skating,Short Track Speed Skating,misma disciplina; jaccard=0.78; overlap=0,media,REVIEW_ALIAS
2406,2534,"Short Track Speed Skating Men's 1,500 metres","Short Track Speed Skating Women's 1,500 metres",Skating,Short Track Speed Skating,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2516,2534,Short Track Speed Skating Women's 500 metres,"Short Track Speed Skating Women's 1,500 metres",Skating,Short Track Speed Skating,misma disciplina; jaccard=0.88; overlap=69,media,REVIEW_ALIAS
2523,2534,"Short Track Speed Skating Women's 1,000 metres","Short Track Speed Skating Women's 1,500 metres",Skating,Short Track Speed Skating,misma disciplina; jaccard=0.78; overlap=85,media,REVIEW_ALIAS
1251,1296,"Moguls, Women (Olympic)","Moguls, Men (Olympic)",Skiing,Freestyle Skiing,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1256,1315,"Aerials, Women (Olympic)","Aerials, Men (Olympic)",Skiing,Freestyle Skiing,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1258,1367,"Ballet, Women (Olympic (non-medal))","Ballet, Men (Olympic (non-medal))",Skiing,Freestyle Skiing,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1263,1423,"Ski Cross, Women (Olympic)","Ski Cross, Men (Olympic)",Skiing,Freestyle Skiing,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1642,1644,"Slopestyle, Women (Olympic)","Slopestyle, Men (Olympic)",Skiing,Freestyle Skiing,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1643,1647,"Halfpipe, Women (Olympic)","Halfpipe, Men (Olympic)",Skiing,Freestyle Skiing,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1656,1667,"Big Air, Women (Olympic)","Big Air, Men (Olympic)",Skiing,Freestyle Skiing,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2127,2393,Freestyle Skiing Men's Moguls,Freestyle Skiing Women's Moguls,Skiing,Freestyle Skiing,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2143,2327,Freestyle Skiing Men's Aerials,Freestyle Skiing Women's Aerials,Skiing,Freestyle Skiing,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2252,2512,Freestyle Skiing Men's Slopestyle,Freestyle Skiing Women's Slopestyle,Skiing,Freestyle Skiing,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2279,2550,Freestyle Skiing Women's Halfpipe,Freestyle Skiing Men's Halfpipe,Skiing,Freestyle Skiing,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2526,2527,Freestyle Skiing Women's Ski Cross,Freestyle Skiing Men's Ski Cross,Skiing,Freestyle Skiing,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1284,1652,"Normal Hill, Individual, Men (Olympic)","Normal Hill, Individual, Women (Olympic)",Skiing,Ski Jumping,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2200,2404,"Ski Jumping Men's Normal Hill, Individual","Ski Jumping Women's Normal Hill, Individual",Skiing,Ski Jumping,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1380,1495,"BMX, Men (Olympic)","BMX, Women (Olympic)",Cycling,BMX Racing,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2376,2398,Cycling Women's BMX,Cycling Men's BMX,Cycling,BMX Racing,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1381,1382,"Individual, Men (Olympic)","Individual, Women (Olympic)",Gymnastics,Trampoline Gymnastics,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2170,2204,Trampolining Men's Individual,Trampolining Women's Individual,Gymnastics,Trampoline Gymnastics,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1390,1392,"10 kilometres Open Water, Women (Olympic)","10 kilometres Open Water, Men (Olympic)",Aquatics,Marathon Swimming,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2738,2877,Men's 10km,Women's 10km,Aquatics,Marathon Swimming,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1393,1396,"Featherweight, Men (Olympic)","Featherweight, Women (Olympic)",Taekwondo,Taekwondo,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1394,1395,"Flyweight, Men (Olympic)","Flyweight, Women (Olympic)",Taekwondo,Taekwondo,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1397,1399,"Welterweight, Men (Olympic)","Welterweight, Women (Olympic)",Taekwondo,Taekwondo,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1400,1401,"Heavyweight, Men (Olympic)","Heavyweight, Women (Olympic)",Taekwondo,Taekwondo,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1400,1406,"Heavyweight, Men (Olympic)","Heavyweight, Women (Olympic (non-medal))",Taekwondo,Taekwondo,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1401,1406,"Heavyweight, Women (Olympic)","Heavyweight, Women (Olympic (non-medal))",Taekwondo,Taekwondo,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1971,1980,Taekwondo Men's Flyweight,Taekwondo Women's Flyweight,Taekwondo,Taekwondo,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2037,2347,Taekwondo Women's Heavyweight,Taekwondo Men's Heavyweight,Taekwondo,Taekwondo,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2040,2098,Taekwondo Women's Featherweight,Taekwondo Men's Featherweight,Taekwondo,Taekwondo,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2099,2349,Taekwondo Men's Welterweight,Taekwondo Women's Welterweight,Taekwondo,Taekwondo,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1432,1434,"Giant Slalom, Men (Olympic)","Giant Slalom, Women (Olympic)",Skiing,Snowboard,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1433,1440,"Parallel Giant Slalom, Men (Olympic)","Parallel Giant Slalom, Women (Olympic)",Skiing,Snowboard,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1435,1439,"Cross, Men (Olympic)","Cross, Women (Olympic)",Skiing,Snowboard,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1436,1450,"Parallel Slalom, Men (Olympic)","Parallel Slalom, Women (Olympic)",Skiing,Snowboard,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1437,1438,"Halfpipe, Men (Olympic)","Halfpipe, Women (Olympic)",Skiing,Snowboard,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1447,1481,"Slopestyle, Women (Olympic)","Slopestyle, Men (Olympic)",Skiing,Snowboard,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1483,1526,"Big Air, Women (Olympic)","Big Air, Men (Olympic)",Skiing,Snowboard,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2304,2414,Snowboarding Men's Halfpipe,Snowboarding Women's Halfpipe,Skiing,Snowboard,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2441,2546,Snowboarding Women's Slopestyle,Snowboarding Men's Slopestyle,Skiing,Snowboard,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2442,2443,Snowboarding Men's Giant Slalom,Snowboarding Men's Parallel Giant Slalom,Skiing,Snowboard,misma disciplina; jaccard=0.80; overlap=0,media,REVIEW_ALIAS
2442,2541,Snowboarding Men's Giant Slalom,Snowboarding Women's Giant Slalom,Skiing,Snowboard,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2442,2567,Snowboarding Men's Giant Slalom,Snowboarding Women's Parallel Giant Slalom,Skiing,Snowboard,misma disciplina; jaccard=0.80; overlap=0,media,REVIEW_ALIAS
2443,2445,Snowboarding Men's Parallel Giant Slalom,Snowboarding Men's Parallel Slalom,Skiing,Snowboard,misma disciplina; jaccard=0.80; overlap=29,media,REVIEW_ALIAS
2443,2541,Snowboarding Men's Parallel Giant Slalom,Snowboarding Women's Giant Slalom,Skiing,Snowboard,misma disciplina; jaccard=0.80; overlap=0,media,REVIEW_ALIAS
2443,2567,Snowboarding Men's Parallel Giant Slalom,Snowboarding Women's Parallel Giant Slalom,Skiing,Snowboard,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2443,2572,Snowboarding Men's Parallel Giant Slalom,Snowboarding Women's Parallel Slalom,Skiing,Snowboard,misma disciplina; jaccard=0.80; overlap=0,media,REVIEW_ALIAS
2444,2470,Snowboarding Men's Boardercross,Snowboarding Women's Boardercross,Skiing,Snowboard,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2445,2567,Snowboarding Men's Parallel Slalom,Snowboarding Women's Parallel Giant Slalom,Skiing,Snowboard,misma disciplina; jaccard=0.80; overlap=0,media,REVIEW_ALIAS
2445,2572,Snowboarding Men's Parallel Slalom,Snowboarding Women's Parallel Slalom,Skiing,Snowboard,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2541,2567,Snowboarding Women's Giant Slalom,Snowboarding Women's Parallel Giant Slalom,Skiing,Snowboard,misma disciplina; jaccard=0.80; overlap=0,media,REVIEW_ALIAS
2567,2572,Snowboarding Women's Parallel Giant Slalom,Snowboarding Women's Parallel Slalom,Skiing,Snowboard,misma disciplina; jaccard=0.80; overlap=26,media,REVIEW_ALIAS
1441,1442,"Curling, Women (Olympic)","Curling, Women (Olympic (non-medal))",Curling,Curling,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1441,1443,"Curling, Women (Olympic)","Curling, Men (Olympic)",Curling,Curling,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1441,1444,"Curling, Women (Olympic)","Curling, Men (Olympic (non-medal))",Curling,Curling,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1442,1443,"Curling, Women (Olympic (non-medal))","Curling, Men (Olympic)",Curling,Curling,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1442,1444,"Curling, Women (Olympic (non-medal))","Curling, Men (Olympic (non-medal))",Curling,Curling,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1443,1444,"Curling, Men (Olympic)","Curling, Men (Olympic (non-medal))",Curling,Curling,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2205,2238,Curling Men's Curling,Curling Women's Curling,Curling,Curling,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1891,1892,"3x3 Basketball, Men (Olympic)","3x3 Basketball, Women (Olympic)",Basketball,Basketball 3x3,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2962,2966,Women Team,Men Team,Basketball,Basketball 3x3,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1677,1883,"Park, Men (Olympic)","Park, Women (Olympic)",Roller Sports,Skateboarding,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1882,1888,"Street, Women (Olympic)","Street, Men (Olympic)",Roller Sports,Skateboarding,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1690,1728,"Rugby Sevens, Women (Olympic)","Rugby Sevens, Men (Olympic)",Rugby,Rugby Sevens,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2140,2255,Rugby Sevens Women's Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Rugby,Rugby Sevens,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
2781,2803,Men Team,Women Team,Rugby,Rugby Sevens,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
1828,1829,"Closest landing to target (#3), Intermediate stop, Open (Olympic (non-medal))","Closest landing to target (#3), Final stop, Open (Olympic (non-medal))",Air Sports,Ballooning,misma disciplina; jaccard=0.78; overlap=1,media,REVIEW_ALIAS
1894,1895,"Kata, Men (Olympic)","Kata, Women (Olympic)",Karate,Karate,misma disciplina; jaccard=1.00; overlap=0,media,REVIEW_ALIAS
