clave_logica_original,id_atleta,id_edicion,id_evento,id_noc,equipo,medalla,cantidad_filas,duplicados_excedentes,clasificacion,campos_conflictivos,campos_complementarios,ids_participacion,procedencia
121142|50|1968|130|Morocco|,121142,50,1968,130,Morocco,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;peso_kg_registrado,308400;578069,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
105449|45|1969|68|Estonia|,105449,45,1969,68,Estonia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308401;578070,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
57405|38|1970|68|Estonia|,57405,38,1970,68,Estonia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308403;578072,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
67507|30|1946|73|France|,67507,30,1946,73,France,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308411;578080,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
93345|43|1971|63|Egypt|,93345,43,1971,63,Egypt,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308412;578081,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
145512|20|1974|73|France|,145512,20,1974,73,France,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,308415;578084,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
7584|36|1968|34|Bulgaria|,7584,36,1968,34,Bulgaria,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308417;578086,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
54885|20|1976|34|Bulgaria|,54885,20,1976,34,Bulgaria,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308420;578088,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
145513|22|1977|34|Bulgaria|,145513,22,1977,34,Bulgaria,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308422;578090,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
24090|22|1902|34|Bulgaria|,24090,22,1902,34,Bulgaria,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308423;578091,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
33119|38|1979|41|Chad|,33119,38,1979,41,Chad,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,308426;578094,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
126736|54|1980|16|Azerbaijan|Bronze,126736,54,1980,16,Azerbaijan,Bronze,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308427;578095,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
8036|28|1981|196|Sudan|,8036,28,1981,196,Sudan,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,altura_cm_registrada;peso_kg_registrado,308428;578096,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
145521|45|1956|85|Greece|,145521,45,1956,85,Greece,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308443;578111,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
1299|26|1989|45|Cameroon|,1299,26,1989,45,Cameroon,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308445;578113,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
33120|41|1990|214|Turkey|,33120,41,1990,214,Turkey,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,308446;578114,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
145524|45|1902|85|Greece|,145524,45,1902,85,Greece,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308449;578117,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
106988|45|1994|223|United States|Silver,106988,45,1994,223,United States,Silver,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308452;578120,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
60003|24|1937|221|Soviet Union|,60003,24,1937,221,Soviet Union,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308458;578126,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
36028|34|1997|42|Chile|,36028,34,1997,42,Chile,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,308460;578128,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
105785|45|1998|177|Russia|Silver,105785,45,1998,177,Russia,Silver,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308461;578129,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
122246|50|2000|104|Italy|,122246,50,2000,104,Italy,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308463;578131,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
110156|47|1902|104|Italy|,110156,47,1902,104,Italy,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308464;578132,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
145530|34|2001|42|Chile|,145530,34,2001,42,Chile,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,308467;578135,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
145531|45|2002|85|Greece|,145531,45,2002,85,Greece,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308468;578136,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
73130|30|1947|149|Nicaragua|,73130,30,1947,149,Nicaragua,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308470;578138,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
145532|26|1955|135|Mexico|,145532,26,1955,135,Mexico,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308471;578139,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
145533|38|2005|94|Hungary|Silver,145533,38,2005,94,Hungary,Silver,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308474;578142,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
145534|14|2006|94|Hungary|,145534,14,2006,94,Hungary,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,308475;578143,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
4742|28|2008|153|Nigeria|,4742,28,2008,153,Nigeria,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308477;578145,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
34607|14|2009|104|Italy|Bronze,34607,14,2009,104,Italy,Bronze,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,308480;578148,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
119124|50|2010|5|Algeria|,119124,50,2010,5,Algeria,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308482;578150,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
37963|36|2011|104|Italy|Gold,37963,36,2011,104,Italy,Gold,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308484;578152,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
37964|34|2013|104|Italy|Gold,37964,34,2013,104,Italy,Gold,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308487;578155,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
37965|32|2013|104|Italy|,37965,32,2013,104,Italy,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308491;578159,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
130277|54|2015|32|Bahrain|,130277,54,2015,32,Bahrain,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308498;578166,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
73816|41|2016|159|Pakistan|,73816,41,2016,159,Pakistan,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308499;578167,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
55674|24|1976|100|Iraq|,55674,24,1976,100,Iraq,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308500;578168,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
73817|38|2014|159|Pakistan|,73817,38,2014,159,Pakistan,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308503;578171,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
55122|22|2017|217|United Arab Republic|,55122,22,2017,217,United Arab Republic,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;peso_kg_registrado,308504;578172,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
145536|36|2015|124|Lebanon|,145536,36,2015,124,Lebanon,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308506;578174,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
89634|43|1974|63|Egypt|,89634,43,1974,63,Egypt,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308508;578176,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
91010|43|2019|159|Pakistan|,91010,43,2019,159,Pakistan,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308513;578180,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
5545|18|1900|63|Egypt|,5545,18,1900,63,Egypt,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,308516;578183,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
19409|34|2019|131|Malaysia|,19409,34,2019,131,Malaysia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308517;578184,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
107903|45|2019|159|Pakistan|,107903,45,2019,159,Pakistan,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308519;578185,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
113285|47|2003|16|Azerbaijan|,113285,47,2003,16,Azerbaijan,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308523;578189,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
114563|47|2022|16|Azerbaijan|,114563,47,2022,16,Azerbaijan,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308524;578190,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
145537|43|2023|16|Azerbaijan|,145537,43,2023,16,Azerbaijan,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308525;578191,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
119936|50|2024|104|Italy|,119936,50,2024,104,Italy,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308526;578192,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
90351|43|1902|104|Italy|,90351,43,1902,104,Italy,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308528;578193,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
82102|43|1900|104|Italy|,82102,43,1900,104,Italy,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308530;578195,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
128088|54|2027|99|Ireland|,128088,54,2027,99,Ireland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308537;578200,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
112669|47|2019|176|South Africa|,112669,47,2019,176,South Africa,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308541;578204,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
9191|30|1985|38|Canada|,9191,30,1985,38,Canada,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308545;578205,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
60465|41|1943|38|Canada|,60465,41,1943,38,Canada,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308546;578206,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
129455|54|2031|223|United States|,129455,54,2031,223,United States,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308548;578208,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
92054|43|1943|38|Canada|,92054,43,1943,38,Canada,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308551;578211,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
110287|47|2034|130|Morocco|,110287,47,2034,130,Morocco,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308553;578213,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
130852|54|2036|63|Egypt|,130852,54,2036,63,Egypt,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308565;578225,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
31342|38|1987|63|Egypt|,31342,38,1987,63,Egypt,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,308566;578226,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
21450|38|1955|63|Egypt|,21450,38,1955,63,Egypt,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,308576;578235,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
107038|45|2040|223|United States|Silver,107038,45,2040,223,United States,Silver,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308577;578236,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
75921|24|2041|203|Tanzania|,75921,24,2041,203,Tanzania,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308578;578237,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
29510|16|1920|63|Egypt|,29510,16,1920,63,Egypt,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,308663;578322,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
103692|45|2060|63|Egypt|,103692,45,2060,63,Egypt,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308672;578330,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
133662|54|2036|63|Egypt|,133662,54,2036,63,Egypt,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308676;578334,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
130810|54|2008|63|Egypt|,130810,54,2008,63,Egypt,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308677;578335,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
110537|47|2055|63|Egypt|,110537,47,2055,63,Egypt,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,308687;578344,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
120614|50|1977|63|Egypt|,120614,50,1977,63,Egypt,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308688;578345,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
114845|47|2039|63|Egypt|,114845,47,2039,63,Egypt,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308690;578347,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
145559|45|2046|63|Egypt|,145559,45,2046,63,Egypt,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308696;578353,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
129659|54|1902|5|Algeria|,129659,54,1902,5,Algeria,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308698;578355,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
127463|54|2039|63|Egypt|,127463,54,2039,63,Egypt,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308699;578356,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
130830|54|1901|63|Egypt|,130830,54,1901,63,Egypt,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308701;578358,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
90562|43|1920|63|Egypt|,90562,43,1920,63,Egypt,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308703;578360,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
112553|47|1987|63|Egypt|,112553,47,1987,63,Egypt,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,308708;578365,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
130853|54|2036|63|Egypt|,130853,54,2036,63,Egypt,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308709;578366,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
145560|32|1973|5|Algeria|,145560,32,1973,5,Algeria,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308710;578367,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
145561|36|2018|5|Algeria|,145561,36,2018,5,Algeria,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308711;578368,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
110885|47|2063|5|Algeria|,110885,47,2063,5,Algeria,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308713;578370,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
120868|50|2064|98|Iran|,120868,50,2064,98,Iran,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308715;578372,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
130004|54|1973|21|Belgium|,130004,54,1973,21,Belgium,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308717;578374,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
113391|47|2066|14|Australia|,113391,47,2066,14,Australia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,308719;578376,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
