clasificacion,componente_evento,clave_logica_post,filas,eventos_originales,evento_canonico,cantidad_eventos_originales,extras_inducidos_por_alias,campos_conflictivos,ids_participacion,id_atleta,id_edicion,id_noc,equipo,medalla
ALIAS_INDUCED_MERGEABLE,EV500131,51960|36|908|80|East Germany|,3,2063;908,908,2,1,,116182;520505;750231,51960,36,80,East Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,51961|32|908|80|East Germany|Silver,2,2063;908,908,2,1,,116183;521588,51961,32,80,East Germany,Silver
ALIAS_INDUCED_MERGEABLE,EV500131,51964|30|908|80|East Germany|,2,2063;908,908,2,1,,116186;566209,51964,30,80,East Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,51964|32|908|80|East Germany|Silver,2,2063;908,908,2,1,,116187;566210,51964,32,80,East Germany,Silver
ALIAS_INDUCED_MERGEABLE,EV500131,51965|36|908|80|East Germany|,3,2063;908,908,2,1,,116188;567095;787752,51965,36,80,East Germany,
ALIAS_INDUCED_MERGEABLE,EV500132,51967|28|909|80|East Germany|Silver,3,2036;909,909,2,1,,116190;395942;649951,51967,28,80,East Germany,Silver
ALIAS_INDUCED_MERGEABLE,EV500132,51968|26|909|80|East Germany|,3,2036;909,909,2,1,,116191;401083;653959,51968,26,80,East Germany,
ALIAS_INDUCED_MERGEABLE,EV500132,51971|28|909|80|East Germany|Silver,3,2036;909,909,2,1,,116194;454164;696289,51971,28,80,East Germany,Silver
ALIAS_INDUCED_MERGEABLE,EV500132,51973|26|909|80|East Germany|,3,2036;909,909,2,1,,116196;493785;728814,51973,26,80,East Germany,
ALIAS_INDUCED_MERGEABLE,EV500132,51973|28|909|80|East Germany|Silver,2,2036;909,909,2,1,,116197;493786,51973,28,80,East Germany,Silver
ALIAS_INDUCED_MERGEABLE,EV500132,51974|26|909|80|East Germany|,3,2036;909,909,2,1,,116198;495913;730539,51974,26,80,East Germany,
ALIAS_INDUCED_MERGEABLE,EV500132,51974|28|909|80|East Germany|Silver,2,2036;909,909,2,1,,116199;495914,51974,28,80,East Germany,Silver
ALIAS_INDUCED_MERGEABLE,EV500132,51975|26|909|80|East Germany|,3,2036;909,909,2,1,,116200;520807;750451,51975,26,80,East Germany,
ALIAS_INDUCED_MERGEABLE,EV500132,51975|28|909|80|East Germany|Silver,2,2036;909,909,2,1,,116201;520808,51975,28,80,East Germany,Silver
ALIAS_INDUCED_MERGEABLE,EV500132,51976|26|909|80|East Germany|,3,2036;909,909,2,1,,116202;521639;751106,51976,26,80,East Germany,
ALIAS_INDUCED_MERGEABLE,EV500132,51976|28|909|80|East Germany|Silver,2,2036;909,909,2,1,,116203;521640,51976,28,80,East Germany,Silver
ALIAS_INDUCED_MERGEABLE,EV500132,51977|26|909|80|East Germany|,3,2036;909,909,2,1,,116204;521736;751190,51977,26,80,East Germany,
ALIAS_INDUCED_MERGEABLE,EV500132,51977|28|909|80|East Germany|Silver,2,2036;909,909,2,1,,116205;521737,51977,28,80,East Germany,Silver
ALIAS_INDUCED_MERGEABLE,EV500132,51978|26|909|80|East Germany|,3,2036;909,909,2,1,,116206;547038;771382,51978,26,80,East Germany,
ALIAS_INDUCED_MERGEABLE,EV500132,51979|26|909|80|East Germany|,3,2036;909,909,2,1,,116207;549646;773565,51979,26,80,East Germany,
ALIAS_INDUCED_MERGEABLE,EV500132,51980|26|909|80|East Germany|,3,2036;909,909,2,1,,116208;551142;774785,51980,26,80,East Germany,
ALIAS_INDUCED_MERGEABLE,EV500132,51980|28|909|80|East Germany|Silver,2,2036;909,909,2,1,,116209;551143,51980,28,80,East Germany,Silver
ALIAS_INDUCED_MERGEABLE,EV500132,51981|26|909|80|East Germany|,3,2036;909,909,2,1,,116210;564869;785951,51981,26,80,East Germany,
ALIAS_INDUCED_MERGEABLE,EV500132,51981|28|909|80|East Germany|Silver,2,2036;909,909,2,1,,116211;564870,51981,28,80,East Germany,Silver
ALIAS_INDUCED_MERGEABLE,EV500132,51982|28|909|80|East Germany|Silver,3,2036;909,909,2,1,,116212;565442;786415,51982,28,80,East Germany,Silver
ALIAS_INDUCED_MERGEABLE,EV500131,51985|41|908|83|Germany|,3,2063;908,908,2,1,,116216;345613;608815,51985,41,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,51986|28|908|74|West Germany|,3,2063;908,908,2,1,,116217;370959;629866,51986,28,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,51987|34|908|74|West Germany|,3,2063;908,908,2,1,,116218;397718;651348,51987,34,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,51988|41|908|83|Germany|,2,2063;908,908,2,1,,116219;398985,51988,41,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,51988|43|908|83|Germany|,2,2063;908,908,2,1,,116220;398986,51988,43,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,51988|45|908|83|Germany|,2,2063;908,908,2,1,,116221;398987,51988,45,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,51989|28|908|74|West Germany|,3,2063;908,908,2,1,,116222;403128;655671,51989,28,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,51990|34|908|74|West Germany|,2,2063;908,908,2,1,,116223;405767,51990,34,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,51991|41|908|83|Germany|,3,2063;908,908,2,1,,116224;406478;658235,51991,41,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,51992|34|908|74|West Germany|,2,2063;908,908,2,1,,116225;423401,51992,34,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,51993|36|908|80|East Germany|,3,2063;908,908,2,1,,116226;438527;683515,51993,36,80,East Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,51993|41|908|83|Germany|,2,2063;908,908,2,1,,116227;438528,51993,41,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,51993|43|908|83|Germany|,2,2063;908,908,2,1,,116228;438529,51993,43,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,51994|28|908|74|West Germany|,3,2063;908,908,2,1,,116230;444442;688252,51994,28,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,51995|28|908|74|West Germany|,3,2063;908,908,2,1,,116231;450054;692908,51995,28,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,51996|41|908|83|Germany|,2,2063;908,908,2,1,,116232;487133,51996,41,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,51996|43|908|83|Germany|,2,2063;908,908,2,1,,116233;487134,51996,43,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,51997|41|908|83|Germany|,3,2063;908,908,2,1,,116234;495442;730178,51997,41,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,52000|41|908|83|Germany|,3,2063;908,908,2,1,,116237;502694;735964,52000,41,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,52001|28|908|74|West Germany|,3,2063;908,908,2,1,,116238;507513;739843,52001,28,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,52002|34|908|74|West Germany|,2,2063;908,908,2,1,,116239;507772,52002,34,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,52003|41|908|83|Germany|,3,2063;908,908,2,1,,116240;510642;742443,52003,41,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,52003|43|908|83|Germany|,2,2063;908,908,2,1,,116241;510643,52003,43,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,52005|34|908|74|West Germany|,3,2063;908,908,2,1,,116243;518600;748790,52005,34,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,52006|41|908|83|Germany|,3,2063;908,908,2,1,,116244;521589;751059,52006,41,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,52006|43|908|83|Germany|,2,2063;908,908,2,1,,116245;521590,52006,43,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,52008|34|908|74|West Germany|,2,2063;908,908,2,1,,116247;534231,52008,34,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,52009|28|908|74|West Germany|,2,2063;908,908,2,1,,116248;535894,52009,28,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,52010|36|908|80|East Germany|,2,2063;908,908,2,1,,116249;536113,52010,36,80,East Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,52010|41|908|83|Germany|,2,2063;908,908,2,1,,116250;536114,52010,41,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,52011|34|908|74|West Germany|,3,2063;908,908,2,1,,116251;545008;769717,52011,34,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,52012|34|908|74|West Germany|,3,2063;908,908,2,1,,116252;561783;783532,52012,34,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,52013|28|908|74|West Germany|,3,2063;908,908,2,1,,116253;566330;787129,52013,28,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,52014|41|908|83|Germany|,2,2063;908,908,2,1,,116254;567647,52014,41,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,52015|34|908|74|West Germany|,2,2063;908,908,2,1,,116255;569058,52015,34,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500132,52016|28|909|74|West Germany|,3,2036;909,909,2,1,,116256;340790;604654,52016,28,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500132,52017|28|909|74|West Germany|,3,2036;909,909,2,1,,116257;371522;630304,52017,28,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500132,52020|28|909|74|West Germany|,3,2036;909,909,2,1,,116260;463004;703667,52020,28,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500132,52021|28|909|74|West Germany|,3,2036;909,909,2,1,,116261;480016;717765,52021,28,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500132,52022|28|909|74|West Germany|,3,2036;909,909,2,1,,116262;490723;726335,52022,28,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500132,52023|28|909|74|West Germany|,2,2036;909,909,2,1,,116263;508061,52023,28,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500132,52024|28|909|74|West Germany|,3,2036;909,909,2,1,,116264;527736;755923,52024,28,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500132,52026|28|909|74|West Germany|,2,2036;909,909,2,1,,116266;561233,52026,28,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500132,52027|28|909|74|West Germany|,3,2036;909,909,2,1,,116267;576978;795859,52027,28,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500131,52031|30|908|94|Hungary|,2,2063;908,908,2,1,,116274;330623,52031,30,94,Hungary,
ALIAS_INDUCED_MERGEABLE,EV500131,52037|28|908|94|Hungary|,3,2063;908,908,2,1,,116283;427883;675378,52037,28,94,Hungary,
ALIAS_INDUCED_MERGEABLE,EV500131,52041|32|908|94|Hungary|,3,2063;908,908,2,1,,116289;444163;688016,52041,32,94,Hungary,
ALIAS_INDUCED_MERGEABLE,EV500131,52042|28|908|94|Hungary|,3,2063;908,908,2,1,,116290;369823;628922,52042,28,94,Hungary,
ALIAS_INDUCED_MERGEABLE,EV500131,52042|30|908|94|Hungary|,2,2063;908,908,2,1,,116291;369824,52042,30,94,Hungary,
ALIAS_INDUCED_MERGEABLE,EV500131,52044|32|908|94|Hungary|,2,2063;908,908,2,1,,116295;541125,52044,32,94,Hungary,
ALIAS_INDUCED_MERGEABLE,EV500131,52045|30|908|94|Hungary|,2,2063;908,908,2,1,,116296;541457,52045,30,94,Hungary,
ALIAS_INDUCED_MERGEABLE,EV500132,52055|24|909|94|Hungary|,3,2036;909,909,2,1,,116308;439789;684471,52055,24,94,Hungary,
ALIAS_INDUCED_MERGEABLE,EV500132,52060|32|909|104|Italy|,3,2036;909,909,2,1,,116313;326465;593105,52060,32,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52061|36|909|104|Italy|,3,2036;909,909,2,1,,116314;328486;594739,52061,36,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52061|38|909|104|Italy|,2,2036;909,909,2,1,,116315;328487,52061,38,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52061|41|909|104|Italy|Silver,2,2036;909,909,2,1,,116316;328488,52061,41,104,Italy,Silver
ALIAS_INDUCED_MERGEABLE,EV500132,52062|32|909|104|Italy|,3,2036;909,909,2,1,,116317;328817;595004,52062,32,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52062|34|909|104|Italy|Bronze,2,2036;909,909,2,1,,116318;328818,52062,34,104,Italy,Bronze
ALIAS_INDUCED_MERGEABLE,EV500132,52063|32|909|104|Italy|,3,2036;909,909,2,1,,116319;333408;598684,52063,32,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52064|41|909|104|Italy|Silver,3,2036;909,909,2,1,,116320;335534;600486,52064,41,104,Italy,Silver
ALIAS_INDUCED_MERGEABLE,EV500132,52064|47|909|104|Italy|,2,2036;909,909,2,1,,116321;335535,52064,47,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52065|36|909|104|Italy|,3,2036;909,909,2,1,,116322;336036;600844,52065,36,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52065|38|909|104|Italy|,2,2036;909,909,2,1,,116323;336037,52065,38,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52065|41|909|104|Italy|Silver,2,2036;909,909,2,1,,116324;336038,52065,41,104,Italy,Silver
ALIAS_INDUCED_MERGEABLE,EV500132,52065|43|909|104|Italy|Bronze,2,2036;909,909,2,1,,116325;336039,52065,43,104,Italy,Bronze
ALIAS_INDUCED_MERGEABLE,EV500132,52066|36|909|104|Italy|,3,2036;909,909,2,1,,116326;342930;606519,52066,36,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52066|38|909|104|Italy|,2,2036;909,909,2,1,,116327;342931,52066,38,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52066|41|909|104|Italy|Silver,2,2036;909,909,2,1,,116328;342932,52066,41,104,Italy,Silver
ALIAS_INDUCED_MERGEABLE,EV500132,52067|36|909|104|Italy|,3,2036;909,909,2,1,,116329;344793;608101,52067,36,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52068|30|909|104|Italy|,3,2036;909,909,2,1,,116330;356503;617973,52068,30,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52068|32|909|104|Italy|,2,2036;909,909,2,1,,116331;356504,52068,32,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52068|34|909|104|Italy|Bronze,2,2036;909,909,2,1,,116332;356505,52068,34,104,Italy,Bronze
ALIAS_INDUCED_MERGEABLE,EV500132,52069|32|909|104|Italy|,3,2036;909,909,2,1,,116333;356713;618149,52069,32,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52069|34|909|104|Italy|Bronze,2,2036;909,909,2,1,,116334;356714,52069,34,104,Italy,Bronze
ALIAS_INDUCED_MERGEABLE,EV500132,52070|36|909|104|Italy|,2,2036;909,909,2,1,,116335;358806,52070,36,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52071|34|909|104|Italy|Bronze,2,2036;909,909,2,1,,116336;359376,52071,34,104,Italy,Bronze
ALIAS_INDUCED_MERGEABLE,EV500132,52072|32|909|104|Italy|,2,2036;909,909,2,1,,116337;362687,52072,32,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52073|32|909|104|Italy|,2,2036;909,909,2,1,,116338;362754,52073,32,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52074|34|909|104|Italy|Bronze,3,2036;909,909,2,1,,116339;372500;631015,52074,34,104,Italy,Bronze
ALIAS_INDUCED_MERGEABLE,EV500132,52075|36|909|104|Italy|,3,2036;909,909,2,1,,116340;383022;639537,52075,36,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52075|38|909|104|Italy|,2,2036;909,909,2,1,,116341;383023,52075,38,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52076|36|909|104|Italy|,3,2036;909,909,2,1,,116342;384237;640593,52076,36,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52076|38|909|104|Italy|,2,2036;909,909,2,1,,116343;384238,52076,38,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52076|41|909|104|Italy|Silver,2,2036;909,909,2,1,,116344;384239,52076,41,104,Italy,Silver
ALIAS_INDUCED_MERGEABLE,EV500132,52076|43|909|104|Italy|Bronze,2,2036;909,909,2,1,,116345;384240,52076,43,104,Italy,Bronze
ALIAS_INDUCED_MERGEABLE,EV500132,52077|36|909|104|Italy|,3,2036;909,909,2,1,,116346;386781;642581,52077,36,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52077|38|909|104|Italy|,2,2036;909,909,2,1,,116347;386782,52077,38,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52077|41|909|104|Italy|Silver,2,2036;909,909,2,1,,116348;386783,52077,41,104,Italy,Silver
ALIAS_INDUCED_MERGEABLE,EV500132,52077|43|909|104|Italy|Bronze,2,2036;909,909,2,1,,116349;386784,52077,43,104,Italy,Bronze
ALIAS_INDUCED_MERGEABLE,EV500132,52077|45|909|104|Italy|Silver,2,2036;909,909,2,1,,116350;386785,52077,45,104,Italy,Silver
ALIAS_INDUCED_MERGEABLE,EV500132,52078|30|909|104|Italy|,3,2036;909,909,2,1,,116351;387593;643257,52078,30,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52079|30|909|104|Italy|,3,2036;909,909,2,1,,116352;388821;644228,52079,30,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52080|41|909|104|Italy|Silver,3,2036;909,909,2,1,,116353;391440;646402,52080,41,104,Italy,Silver
ALIAS_INDUCED_MERGEABLE,EV500132,52080|43|909|104|Italy|Bronze,2,2036;909,909,2,1,,116354;391441,52080,43,104,Italy,Bronze
ALIAS_INDUCED_MERGEABLE,EV500132,52081|32|909|104|Italy|,3,2036;909,909,2,1,,116355;391589;646528,52081,32,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52082|32|909|104|Italy|,3,2036;909,909,2,1,,116356;410808;661742,52082,32,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52083|30|909|104|Italy|,3,2036;909,909,2,1,,116357;439427;684206,52083,30,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52083|32|909|104|Italy|,2,2036;909,909,2,1,,116358;439428,52083,32,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52083|34|909|104|Italy|Bronze,2,2036;909,909,2,1,,116359;439429,52083,34,104,Italy,Bronze
ALIAS_INDUCED_MERGEABLE,EV500132,52084|36|909|104|Italy|,3,2036;909,909,2,1,,116360;441502;685881,52084,36,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52085|34|909|104|Italy|Bronze,2,2036;909,909,2,1,,116361;450948,52085,34,104,Italy,Bronze
ALIAS_INDUCED_MERGEABLE,EV500132,52085|36|909|104|Italy|,2,2036;909,909,2,1,,116362;450949,52085,36,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52086|34|909|104|Italy|Bronze,3,2036;909,909,2,1,,116363;450942;693666,52086,34,104,Italy,Bronze
ALIAS_INDUCED_MERGEABLE,EV500132,52086|36|909|104|Italy|,2,2036;909,909,2,1,,116364;450943,52086,36,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52086|38|909|104|Italy|,2,2036;909,909,2,1,,116365;450944,52086,38,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52087|38|909|104|Italy|,3,2036;909,909,2,1,,116366;459026;700283,52087,38,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52088|30|909|104|Italy|,3,2036;909,909,2,1,,116367;460270;701307,52088,30,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52089|41|909|104|Italy|Silver,3,2036;909,909,2,1,,116368;464233;704719,52089,41,104,Italy,Silver
ALIAS_INDUCED_MERGEABLE,EV500132,52089|43|909|104|Italy|Bronze,2,2036;909,909,2,1,,116369;464234,52089,43,104,Italy,Bronze
ALIAS_INDUCED_MERGEABLE,EV500132,52089|47|909|104|Italy|,2,2036;909,909,2,1,,116370;464235,52089,47,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52090|30|909|104|Italy|,3,2036;909,909,2,1,,116371;469816;709311,52090,30,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52091|30|909|104|Italy|,3,2036;909,909,2,1,,116372;475448;714047,52091,30,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52092|30|909|104|Italy|,3,2036;909,909,2,1,,116373;475725;714259,52092,30,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52092|32|909|104|Italy|,2,2036;909,909,2,1,,116374;475726,52092,32,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52093|30|909|104|Italy|,3,2036;909,909,2,1,,116375;476569;715004,52093,30,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52093|34|909|104|Italy|Bronze,2,2036;909,909,2,1,,116376;476570,52093,34,104,Italy,Bronze
ALIAS_INDUCED_MERGEABLE,EV500132,52094|30|909|104|Italy|,3,2036;909,909,2,1,,116377;476992;715337,52094,30,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52095|41|909|104|Italy|Silver,3,2036;909,909,2,1,,116378;488844;724820,52095,41,104,Italy,Silver
ALIAS_INDUCED_MERGEABLE,EV500132,52095|43|909|104|Italy|Bronze,2,2036;909,909,2,1,,116379;488845,52095,43,104,Italy,Bronze
ALIAS_INDUCED_MERGEABLE,EV500132,52095|45|909|104|Italy|Silver,2,2036;909,909,2,1,,116380;488846,52095,45,104,Italy,Silver
ALIAS_INDUCED_MERGEABLE,EV500132,52095|50|909|104|Italy|Bronze,2,2036;909,909,2,1,,116381;488847,52095,50,104,Italy,Bronze
ALIAS_INDUCED_MERGEABLE,EV500132,52096|38|909|104|Italy|,3,2036;909,909,2,1,,116382;490129;725838,52096,38,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52097|34|909|104|Italy|Bronze,3,2036;909,909,2,1,,116383;505140;737967,52097,34,104,Italy,Bronze
ALIAS_INDUCED_MERGEABLE,EV500132,52098|30|909|104|Italy|,3,2036;909,909,2,1,,116384;515744;746499,52098,30,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52099|41|909|104|Italy|Silver,3,2036;909,909,2,1,,116385;517978;748345,52099,41,104,Italy,Silver
ALIAS_INDUCED_MERGEABLE,EV500132,52099|43|909|104|Italy|Bronze,2,2036;909,909,2,1,,116386;517979,52099,43,104,Italy,Bronze
ALIAS_INDUCED_MERGEABLE,EV500132,52099|45|909|104|Italy|Silver,2,2036;909,909,2,1,,116387;517980,52099,45,104,Italy,Silver
ALIAS_INDUCED_MERGEABLE,EV500132,52100|30|909|104|Italy|,3,2036;909,909,2,1,,116388;526374;754840,52100,30,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52100|32|909|104|Italy|,2,2036;909,909,2,1,,116389;526375,52100,32,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52101|38|909|104|Italy|,3,2036;909,909,2,1,,116390;548040;772192,52101,38,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52101|41|909|104|Italy|Silver,2,2036;909,909,2,1,,116391;548041,52101,41,104,Italy,Silver
ALIAS_INDUCED_MERGEABLE,EV500132,52101|43|909|104|Italy|Bronze,2,2036;909,909,2,1,,116392;548042,52101,43,104,Italy,Bronze
ALIAS_INDUCED_MERGEABLE,EV500132,52101|45|909|104|Italy|Silver,2,2036;909,909,2,1,,116393;548043,52101,45,104,Italy,Silver
ALIAS_INDUCED_MERGEABLE,EV500132,52102|34|909|104|Italy|Bronze,3,2036;909,909,2,1,,116394;557804;780353,52102,34,104,Italy,Bronze
ALIAS_INDUCED_MERGEABLE,EV500132,52103|34|909|104|Italy|Bronze,3,2036;909,909,2,1,,116395;562104;783745,52103,34,104,Italy,Bronze
ALIAS_INDUCED_MERGEABLE,EV500132,52103|38|909|104|Italy|,2,2036;909,909,2,1,,116396;562105,52103,38,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52104|36|909|104|Italy|,3,2036;909,909,2,1,,116397;577287;796089,52104,36,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52104|38|909|104|Italy|,2,2036;909,909,2,1,,116398;577288,52104,38,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500132,52104|41|909|104|Italy|Silver,2,2036;909,909,2,1,,116399;577289,52104,41,104,Italy,Silver
ALIAS_INDUCED_MERGEABLE,EV500131,52105|30|908|108|Japan|Gold,3,2063;908,908,2,1,,116400;316999;585334,52105,30,108,Japan,Gold
ALIAS_INDUCED_MERGEABLE,EV500131,52106|34|908|108|Japan|Bronze,3,2063;908,908,2,1,,116401;369520;628708,52106,34,108,Japan,Bronze
ALIAS_INDUCED_MERGEABLE,EV500131,52106|36|908|108|Japan|,2,2063;908,908,2,1,,116402;369521,52106,36,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500131,52107|36|908|108|Japan|,3,2063;908,908,2,1,,116403;381721;638475,52107,36,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500131,52108|38|908|108|Japan|,3,2063;908,908,2,1,,116405;381754;638503,52108,38,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500131,52109|26|908|108|Japan|Silver,3,2063;908,908,2,1,,116406;381803;638534,52109,26,108,Japan,Silver
ALIAS_INDUCED_MERGEABLE,EV500131,52110|28|908|108|Japan|Silver,3,2063;908,908,2,1,,116408;382097;638801,52110,28,108,Japan,Silver
ALIAS_INDUCED_MERGEABLE,EV500131,52111|26|908|108|Japan|Silver,3,2063;908,908,2,1,,116409;396840;650661,52111,26,108,Japan,Silver
ALIAS_INDUCED_MERGEABLE,EV500131,52111|28|908|108|Japan|Silver,2,2063;908,908,2,1,,116410;396841,52111,28,108,Japan,Silver
ALIAS_INDUCED_MERGEABLE,EV500131,52112|24|908|108|Japan|Gold,3,2063;908,908,2,1,,116411;397590;651261,52112,24,108,Japan,Gold
ALIAS_INDUCED_MERGEABLE,EV500131,52113|34|908|108|Japan|Bronze,3,2063;908,908,2,1,,116412;404060;656418,52113,34,108,Japan,Bronze
ALIAS_INDUCED_MERGEABLE,EV500131,52113|36|908|108|Japan|,2,2063;908,908,2,1,,116413;404061,52113,36,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500131,52114|34|908|108|Japan|Bronze,3,2063;908,908,2,1,,116414;404076;656428,52114,34,108,Japan,Bronze
ALIAS_INDUCED_MERGEABLE,EV500131,52115|41|908|108|Japan|,3,2063;908,908,2,1,,116415;406731;658456,52115,41,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500131,52116|28|908|108|Japan|Silver,3,2063;908,908,2,1,,116416;409970;661075,52116,28,108,Japan,Silver
ALIAS_INDUCED_MERGEABLE,EV500131,52116|30|908|108|Japan|Gold,2,2063;908,908,2,1,,116417;409971,52116,30,108,Japan,Gold
ALIAS_INDUCED_MERGEABLE,EV500131,52117|26|908|108|Japan|Silver,3,2063;908,908,2,1,,116418;410870;661789,52117,26,108,Japan,Silver
ALIAS_INDUCED_MERGEABLE,EV500131,52118|34|908|108|Japan|Bronze,2,2063;908,908,2,1,,116419;411397,52118,34,108,Japan,Bronze
ALIAS_INDUCED_MERGEABLE,EV500131,52119|38|908|108|Japan|,3,2063;908,908,2,1,,116420;411462;662236,52119,38,108,Japan,
